PC1,PC2,PC3,PC4,PC5,PC6
0.00420895509359804,0.00802759994023354,0.000642490050858132,-0.00219028847646743,-0.00523996649939279,-0.0126869098108816
0.00413463280802711,0.00799278963072706,0.000616336239518592,-0.00217824592462279,-0.00526482719920531,-0.0130100752366143
0.0034331670435541,-0.0115693683166618,-0.0014727341367762,0.00782648157589546,-0.000212720102249788,0.00306822176900588
0.00767144506810431,-0.00354405901025821,-0.00071790395293536,0.00587682911331894,-0.00540206349709547,-0.00926168416088525
0.00246299401046939,0.00427981210507617,-0.000428715354309891,-0.00175846412694097,-0.00332311469331337,-0.00228486817510546
0.00341876630739613,-0.0113338025875801,-0.00142513444209784,0.00778816829580886,-0.000383437756753539,0.00366867025524774
0.00410473601580682,0.00808194364506387,0.000747366369700203,-0.00190200032807605,-0.00518812634021965,-0.0129399083810241
0.0071140330590837,-0.00275489887213924,-0.000645292574532101,0.00615177988079215,-0.00515779944105704,-0.00905810898376375
0.0034998044410507,-0.0117643759141233,-0.00151253701284428,0.00778436876892423,-0.000203513692682267,0.00347210497278211
0.00783081695497932,-0.00318276453283324,-0.000572896065575612,0.00577018343679941,-0.00545819979031096,-0.00928465753019376
0.00530444809044183,0.00199921595752896,-0.000119690947382566,0.00480123518068102,-0.00520897702615529,-0.00685650084113161
0.00318147949483473,-0.0105929823571802,-0.00137125446343046,0.00807811494869761,-0.000182863465480014,0.0023195231692576
0.00317175690354495,-0.0106130907864145,-0.00137812326816484,0.00807891992486608,-0.000181348725609176,0.00228956987961745
0.00724202071172759,-0.000884040914298033,-0.000257403314486859,0.0044416028917926,-0.00560448296482999,-0.00875336187861311
0.00426272401041052,0.00837677537188364,0.000894142140201831,-0.00126965982957566,-0.00510326390956671,-0.0118872703341539
0.00393228297995939,0.00780999291065684,0.000769121936073582,-0.00173990022333852,-0.00533649520495437,-0.0114900976158321
0.00399208396950267,0.00933656068565112,0.00292439194675017,-0.000212265069700658,-0.00245662661331224,-0.0102606819152063
0.00429585022052256,0.00850896735482185,0.000874346050234785,-0.00153583298318055,-0.00551100948038135,-0.0127053288696613
0.00788118460143496,-0.00313344676024793,-0.000515695485458295,0.0062577270358411,-0.00554097560801259,-0.00903251298629238
0.00372634537873206,-0.00929659974517308,-0.000971040471170925,0.00804282887641677,-0.000526923715753286,0.000746521987856069
0.00332015413417766,-0.0109530063484582,-0.00141078982174747,0.00780701826797385,-0.000193497504397201,0.00189708060681425
0.00403905521008801,0.00960031918310784,0.00296441035893323,-0.000423040980687419,-0.00203901884970449,-0.010120378634232
0.00658983380320608,0.00099939865829151,0.000185745792103033,0.0054401567809493,-0.00492000245757927,-0.0104468591973443
0.0072103694588515,-0.00144031416457587,-0.000274331909238032,0.00675318398243596,-0.00554226662047693,-0.013278833129485
0.0014339826334511,0.00313907802316168,0.000968085615938891,2.54063852071282e-05,9.54920804799856e-05,0.00193690907221565
0.00795051861743714,-0.00246532014320609,0.00148168885225694,0.00733125610714408,-0.00245657706897981,-0.0103883876437302
0.00802576466067095,-0.00255977152714978,0.0014463756965285,0.0073233554709327,-0.00236471448559439,-0.0106187693881028
0.0080277597401463,-0.00256570283937698,0.00144672458145802,0.00735992524149343,-0.00235591656693816,-0.0105271745832412
0.00165601551869382,-0.00564588002827429,-0.000802609246737957,-0.00293453010575805,-0.000287558277986728,-0.00345274083179379
0.00282424510233353,-0.00982328168695373,-0.00135461574323524,0.00797110073621006,-0.000329364737763083,-0.00129480751024035
0.00734264553787394,-0.00506793399038119,0.000628259527150221,0.00680772558710158,-0.00313453971481298,-0.0171097085679587
0.00280438082677593,-0.010112544777742,-0.00135930578532949,0.00338033586106596,-0.000263044609970929,-0.00515146118955087
0.00341540232636592,0.00803827558563171,0.00231417733247755,-0.000250924370111773,-0.00323230553012867,-0.0161071099617795
0.00688760883413925,-0.00434264448839686,0.00066415530388741,0.00778505364371485,-0.00349624455743159,-0.0149772682763497
0.00289984899259438,-0.0101344920750936,-0.00137052054558302,0.00784902414355643,-0.00038199446346053,-0.00132172044111271
0.00338053162253176,0.00679237657705087,0.00206597921118631,-0.000221406088364275,-0.00323058130590202,-0.0193180783983806
0.00607453830824095,-0.0043924085937976,0.000965154577374235,0.00799418277674192,-0.00309441831993434,-0.0167624023606556
0.00736113442714761,-0.00599855522784158,0.000447432979746452,0.00699844992537784,-0.00348682733568001,-0.0159533634707753
0.00662088046329199,-0.00408217137506294,0.000723834693898853,0.00762025015228556,-0.00337324205057181,-0.0172356836912585
0.0030208068097999,-0.0105581449169517,-0.00142468437033059,0.00769731117520564,-0.000452160754612956,-0.00145821250781008
0.00792501554255503,-0.00188365318277294,0.00142082091262512,0.00774028898003489,-0.00178756746811054,-0.00770233872027312
0.00318940855603542,0.00102818453991138,-0.00743413487732285,0.00397299942622369,-0.00377135058480728,-0.000694693324116231
0.00782846711465526,-0.000902962880695575,0.00155273097980289,0.007961795509478,-0.00204268700088915,-0.0083032866793111
0.00656746012058731,-0.0034135005575789,0.000974921643744779,0.00734293854705026,-0.00160082106745135,-0.00649930247922959
0.00535664961800134,-0.00594996741239478,-1.29427183109487e-05,0.00777271966182089,-0.00344966658050359,-0.0181801676851818
0.00368773651462151,0.00715528030670226,0.00200373908409833,0.0001003818469707,-0.00336792913870296,-0.0184591696998887
0.00570803281169426,-0.00810017316511816,-0.0005592850213875,0.0079214804987392,-0.000618095228424198,-0.000865833049032439
0.00141185537496053,0.00352534831948376,0.00112653589027581,-0.000230013077816078,-0.0015314952871372,-0.00815018108851236
0.00658641316412042,-0.00542820186241179,0.000391822476911193,0.00795288453919243,0.000184148511651817,0.00466268757924981
0.00320295249298142,-0.00897556890372829,-0.000976942379758546,0.00728935065907567,-0.000147516599864356,0.00432859209999621
0.00338102970419143,0.00795359207250497,0.00211348237016416,7.83300200282795e-05,-0.00317755344851485,-0.0144401744052229
0.00125853169800219,-0.00394032775275873,-0.000476661033051881,0.0113810639046038,-5.72554593480384e-05,0.00602919566965747
0.00102849531214979,0.0022318228151267,0.000524037256817374,0.000406562152800199,-9.28793744731627e-05,0.00208378288151687
0.00669790443587945,0.00254212767763126,0.00165618626408549,0.00985582681469912,-0.00142670724259543,-0.003033194349261
0.00151704659529497,-0.00509335354912351,-0.000682474252022083,0.0106830638099675,-1.82687625562561e-05,0.0042907291022652
0.000486619106325412,0.00585233964369073,-0.00665788339847312,-0.00260123148496063,0.000552207282266504,-0.0201272498507794
0.000888350022556019,0.0113131905802351,-0.0123556847056979,-0.00552566641070663,-0.00912564834161491,-0.0120489564810833
0.000265789764838343,0.00968314789382516,-0.0124998546143539,-0.00415103320147124,-0.00906812423559707,-0.0129550465368548
0.00193420811457664,0.00888989598375831,-0.0126287941113445,-0.00587556835637392,-0.00914535672282032,-0.00709484980809074
0.00281210055224807,0.0096574666481091,-0.0121554174216616,-0.00620726489022038,-0.00822623124721257,-0.00207990701859909
0.00273915285961654,0.00929263538117687,-0.011258018265092,-0.00500845121864322,-0.00776525685247899,-0.000718425977507157
0.00104310345917705,0.00790956547615671,-0.0121539555415644,-0.00466492464834712,-0.00894139448922739,-0.0109882294082568
0.00126999070932644,0.00871747916804197,-0.0125518309828379,-0.00466181858902586,-0.0100795009371076,-0.0109455797590939
0.0010016386776588,0.00215040061676086,0.000633056617617869,-8.83168750277442e-06,0.000963452533944942,0.00515006124883143
0.00158159482554408,0.00950661361409122,-0.0125606906014257,-0.00521934852518186,-0.00938253155302759,-0.00777342963975773
-4.72377102846264e-05,0.00605855881501948,-0.0135807473373729,-0.00567575373722436,-0.0104596246686664,-0.016369120747133
0.00093173288655615,0.00993309411309925,-0.00350247633818996,-0.00695413822229961,-0.00677350471579976,0.00344706236090771
-0.00214226354605351,-0.00084151337948041,0.00803097532944498,-0.00177078853186458,0.000917624921451275,0.000460037038865114
0.00147932845015294,0.00946317354640756,-0.0119058875284535,-0.00519806135271554,-0.00894979207822623,-0.00906233802751416
0.000978608220158323,0.00386372710374499,0.010149833215555,-0.00135166279558879,0.00361996591034683,0.0199695740748693
-0.000163140954085168,0.00393367212596166,-0.00985551515337139,-0.00409530323784097,-0.00802729041679331,-0.00840255968687492
-0.00108143808712141,0.0066922048171892,-0.00438454324949859,-0.00732296211421544,-0.00618642039549433,-0.00751344276208219
-0.000877827619414717,0.0051920346233072,-0.00517637174873168,-0.00803385571502863,-0.00864460426685727,-0.0112896808165365
-0.0018666862699214,-0.000581932864068338,0.00744877244135727,-0.00164614480287079,0.000889457277927102,0.000877377801303432
-0.00301540446290783,0.00700162797251499,-0.00555988980874263,-0.00716030669506924,-0.00954854775021597,-0.019154884287467
-0.000850047662972903,0.00779104549491381,-0.0135361326783284,-0.00555545042647909,-0.0104727896599119,-0.0200514744848723
-0.00238736942511915,0.00596811807206332,-0.00515141798802918,-0.00702149960006753,-0.00827184866120347,-0.0170811847917489
0.00150247406388558,0.000637919395756265,-0.0028370634595645,0.000544762175108819,-0.00519156572873359,-0.00369012965247463
-0.00257124250672564,0.00321364719652938,0.00135489365586769,-0.00452844409006241,-0.00434418459069821,-0.00952356876742101
-0.00110397025771168,0.00719464553999755,-0.0132542692675404,-0.00492448159419865,-0.00785355778797488,-0.0185715497173124
-0.00108468122496228,0.00674164904741114,-0.00511602267813519,-0.00796037267182085,-0.00688955881291559,-0.00776861974503914
0.00239960681367541,-0.00183952003868874,-0.00553280472967426,0.00034137025057673,-0.00714604939452243,-0.00355470140149674
0.00317845601936893,0.00438762831447201,0.00112817973133003,-7.88174384682397e-06,0.00200649345871339,0.0176172556070826
0.00196567076885099,-0.00241761343315706,-0.0110715736813254,0.00208935988152229,-0.00862957473808106,-0.0131731804220195
-0.00230059472301479,-0.000802147175799949,0.00816477399097938,-0.00167020385777756,0.00122309072947395,0.000656714662363365
-0.00095569874069879,0.00696483490135137,-0.0129551831168455,-0.00566277968452977,-0.00955362979285656,-0.018405792945289
0.00266702860724311,-0.00966569297419364,-0.000792955507768203,0.00801909730863948,-0.000311716224408811,-0.00241743630354671
0.00333415826434557,-0.00277634585582569,-0.0139752372004592,0.00225642110054908,-0.00939841350367535,-0.0125757095082278
0.00382141230045223,-0.0100176990381,-0.000529770431792267,0.00798690044005699,0.000779803358088162,0.00496485198842634
-0.000522496464928432,0.00721853664055733,-0.013456855941423,-0.00541253028066901,-0.0104376124969964,-0.0180860308060755
0.00346779829584473,-0.0108186934896447,-0.000967573676531092,0.0083871875125658,6.17371026113848e-05,0.00356745098530009
0.00351447176083749,-0.0104408785037921,-0.000873471055403214,0.00845832024246281,-1.2677797615429e-05,0.00359039671083012
0.00138773962450192,0.00295226722299436,0.000975680835205845,-2.65125755101821e-06,0.000514577526016807,0.00555838566216894
-0.000723782879054032,0.00733900070860803,-0.0134680904724155,-0.00570867476248521,-0.0103755173048873,-0.0208477246785296
0.00103598365544646,0.0100858813899147,-0.00395524968311311,-0.00731072724759889,-0.00683680488813515,0.00307017752463582
-0.00115913854735451,0.00154677630255772,0.00880216940828019,-0.00196662563921409,0.0025872199780908,0.00862345997454198
-0.00213638703272785,-0.00079051472536147,0.00792574095247926,-0.0017631000829709,0.000778426044323068,0.000583806857389536
-0.0011676791985943,0.00154314441998823,0.00882307337231476,-0.00196217507280634,0.00258635737292374,0.00861430031651069
0.00104180097654384,0.00950632947235381,-0.00370843221324466,-0.00769747789530243,-0.00688016880460758,0.0031423718105768
-2.1213994891156e-05,0.00496599228087365,-0.0118444567586555,-0.00574820105333323,-0.00842111367265917,-0.00949762011787043
0.00343064091993236,0.000613869135001651,-0.00503044195744267,0.00109633169498338,-0.00727127468888005,0.000913118470987361
0.000448323188379928,-0.0103353795508522,0.0071673082821561,0.00643123909392787,0.000353498982595029,-0.00148805525380137
-0.000180098128541819,0.00620720014452539,-0.0138444300907051,-0.00585579155682386,-0.0105286668734653,-0.0183324964070012
0.000448414344756057,-0.0103353407869167,0.00716708516923943,0.0064311915919876,0.000353508189382475,-0.00148795749062025
0.00397971703931712,0.00313757682085564,-0.0123193606853417,-0.00122059477113073,-0.00673275719758574,-0.000322607180632138
0.00257656932716831,0.00975124640767185,-0.0120613686309276,-0.00571103162728856,-0.00715038211197633,0.000983892909668435
0.00283922310608705,0.00993622198900992,-0.0118548574932468,-0.00562798974050492,-0.00737386760113955,0.00172280215507256
0.00302299032671613,0.010578413439395,-0.0119219922360519,-0.00539479107351493,-0.00751018744972527,0.00226622870147529
0.00265518002567218,0.00990978973978541,-0.0120307329907881,-0.00570512296512906,-0.00742046422326056,0.00121379941137572
0.00250674282924203,0.00948922042784259,-0.0120233212100759,-0.00593755036720761,-0.00718701091876231,0.000213184993151687
0.00295997400283339,0.0103620875641067,-0.0118883465069996,-0.00536801101078263,-0.00711429482749425,0.00289032612482938
0.00567422410598676,0.00153160380423146,-0.0133707280851622,8.72785143738804e-05,-0.00705278691443574,0.000589152187183429
-0.000739838492784236,0.0072656738631853,-0.0132320786389647,-0.00559168379026075,-0.00954208980808057,-0.0210240781111044
0.00359427128542509,0.0013154366080283,-0.00827326569633024,-0.000982096498317976,-0.00423194640833062,0.000121940708292747
-0.000934922778806764,0.00820427499423093,-0.00747274552714172,-0.00650666705996362,-0.00650814908915862,-0.0104645880684806
-0.000905728762966499,0.00804300339079072,-0.0073420231715465,-0.0065915573535921,-0.00639723674903783,-0.0103738920013162
-0.0020570991845845,-0.000188387800887866,0.00503697196141737,-0.000988688131390631,0.00332383917354353,-0.000462427462465296
0.000215347765795487,0.00612063340651509,-0.0134149675634715,-0.00567631901079691,-0.0105109661713652,-0.0157321878238332
-0.00127905190778146,0.00525769981481224,-0.00832388534202827,-0.00635341750098416,-0.00734004727712122,-0.0120407849315705
0.000528044690367397,0.00872770508870036,-0.00681963874993329,-0.00679086069678993,-0.00457415300573193,0.000105435116558477
0.000720750083818226,0.00827341070194673,-0.0120394360238043,-0.00615921692135708,-0.0099622915692346,-0.0139541526236994
0.00146992940341463,-0.0049490112191502,-0.000934629686182823,0.00348832754816684,0.000402088608147402,-0.001956404750729
0.00640948549760175,-0.00192353169936017,-0.00338203414061917,0.0042519386761172,-3.17099367252303e-05,-0.0111808848562509
0.00549859051368278,-0.000499708950376174,-0.00215843475996907,0.00317436585450616,0.000416487209491278,-0.00401575199002627
0.00827058138182768,0.00014568210173732,-0.00281230593550777,0.00471832128263283,0.000870584911950425,-0.00224975073176233
0.00299159939064858,0.00767043620246336,-0.00166242550768095,3.33789526470414e-05,-0.00243559171196065,-0.0119608021454888
0.00148416816586385,0.00165954437157358,0.000739644126373557,0.000252539169320333,0.000186505703090347,0.00569016804457288
0.00221859598163775,0.0048988290759852,-0.000659158652861687,-0.000143008097205083,-0.00135795783212407,-0.00222444262954912
0.00302199307782215,0.00788855984855808,-0.00161051966099984,5.9544182349766e-05,-0.00253150310127621,-0.0123318457774783
0.00630840846869143,-0.0030883088004968,-0.0031001383758251,0.00555170197734883,-0.00287008909781237,-0.0114696714617804
0.00539642350601157,-0.00666993420070715,-0.000322771696280049,0.00541368548516091,-0.00233742019254505,-0.00713501113602241
0.00457073402959079,0.000706132790491833,-0.00200217230426167,0.00596811662967936,-0.00101540683067458,-0.00590222833899687
0.00505619901205065,-0.00520547441269045,-0.00228835891617391,0.00479560238407462,-0.000701049448928365,-0.00146579057634288
0.00606476550129836,-0.0027752848056541,-0.00297631056005727,0.00514869967032175,-0.000799242775955756,-0.000402892610833114
0.00664984761671349,-0.00286783373989109,-0.0030155979535527,0.00511632943725673,-0.000391558664408931,-0.00250906026319465
0.0034220783665596,-0.0108846137336873,-0.00128249300622104,0.00555472473982984,-0.000235473837996524,0.00420332922370461
0.00391928921149326,-0.0120071760115642,-0.00152514961878614,0.0053821543373855,-0.000342574302861214,0.00469504350896869
0.00462883372878322,-0.00858363392096581,-0.00357223351498115,0.00587708680362036,-0.00143694871104224,0.0157527960503677
0.000679954025877452,0.00345702089117404,-0.00202805020694683,0.000497199564754114,-0.000966328697807273,0.0113694511193791
0.00391868667524611,-0.0120284051363754,-0.00156159739331006,0.00531890598719242,-0.000219388723345854,0.00421714512700847
0.00451623611699902,-0.00786026785736014,-0.00344186317095093,0.00603193170698638,-0.00138901662798315,0.0161966476653419
0.00126323973643074,0.00301533912553169,0.000864206821227679,0.000110780963656787,0.00269721388110962,0.0121085563899281
0.00133801424522668,0.00313954077639228,0.000913852797375434,0.000107571867732332,0.00270163608819718,0.0126679495920259
0.000754728534673528,0.00358122254203507,-0.00197840423079883,0.000493990468829657,-0.000961906490719775,0.0119288443214761
0.00478166465338948,-0.00882725764170295,-0.0035806997981739,0.00570845501340418,-0.0012871140798128,0.0164138102072293
0.00101380583716958,0.00383110711279933,-0.000970996785388764,0.000566513200139715,-0.00093542745514832,0.0108909541860022
0.00474191520745249,-0.00833063416192248,-0.00341872408587899,0.00575946003504494,-0.00132806513893132,0.0161515505187028
-0.000724227696477504,-0.00018064097473576,0.0027768987641196,-0.00106559475119234,-6.63094144808281e-05,0.000751731934977645
0.00330089225332326,-0.0102540989176509,-0.00127566908043995,0.00509711343154183,-0.000364303230462119,0.002989803680221
0.00391346904051369,-0.0122132133386764,-0.00159035722029968,0.00531649685677263,-0.000291075591868472,0.00385586497150609
0.00530636527102057,-0.00857034794060479,-0.000828816654256352,0.00589207617732454,-0.000382974283908252,0.00569914445937356
0.00512256942325063,-0.00827606399949947,-0.000527322241287657,0.00606019306415493,-8.67532785920838e-05,0.00571122508513059
0.00141475790375718,0.0031121642510132,0.000967810927711012,2.28273117712776e-06,0.000203894482168099,0.00173302246881683
0.00366612358409091,-0.0100908878953515,-0.00123045314200787,0.00409645712830953,-0.000215710782152391,0.00274233878865299
0.00409799114528751,-0.0111287899134353,-0.00139595308711235,0.00593438785597346,-0.000213979279508397,0.00432459119458627
0.00428910718687893,-0.0106519616726524,-0.00124095759172614,0.00591159100198311,-0.000110757801256955,0.00447238427227933
0.00112922853892886,-0.00349645099705371,-0.000289961670634418,0.00213437862900997,-8.84118681175911e-05,0.00107681719117469
0.00368328202398124,-0.0114975306688032,-0.00156106398899369,0.00592924779764582,-0.000235980744589835,0.00336098614923567
0.0052443993847038,-0.00857275218325928,-0.000901948936148234,0.00590527170367714,-0.000140741723185437,0.00577420678692955
0.00507010783736576,-0.00390517090859496,0.00742693334264221,0.0021216427794866,-0.00212478612281826,-0.00654261927089607
0.00381717728241778,-0.0117391108337709,-0.00159341646460644,0.00592647730296323,-0.000177365342564953,0.00410816785217959
0.00373987251913081,0.00872464981678069,0.00230372348240958,-8.29029507625363e-05,-0.00305877593451797,-0.0116288968741764
0.00657921348313006,-0.00323892073553351,0.00110768986312289,0.00501001433836993,-0.00369687008029675,-0.00657733266243998
-0.0026178446594202,0.00215562723126558,-0.0110866852495932,-0.00509656953673191,-0.00489595121193455,0.00226123972152224
0.00309575886683496,0.00725534167994114,0.00226978788570292,-0.000119223630942139,-0.00239480888837639,-0.0104035386925038
0.00755666869760107,-0.00316756291949915,0.000698464379017826,0.00579507833075445,-0.00309217651467277,-0.00744249813083121
0.00732521165950364,-0.00369174919859099,0.000518409657142062,0.0058121717937041,-0.0032122842985573,-0.00860086822664736
0.0035580392756672,0.00829839623597387,0.00231700595057733,-0.000183340971396652,-0.00331864858431807,-0.012681959776499
0.00487505597955823,-0.00415909967597317,0.00726887486820934,0.00191541786681524,-0.00228316286550062,-0.00663432717334118
0.00403587854699336,-0.0027314193675046,0.00713269823258512,0.00214884450609464,-0.00224694234868348,-0.00734185365834363
0.00320854830286547,0.00718888929521578,0.00223270344146951,-0.000160006251086156,-0.00279687286057396,-0.0111447957185644
0.0018023897521151,0.00427531657388071,0.00133054130894765,6.05190729133546e-07,-0.002426084088733,-0.0105519236195878
0.00602838585963507,-0.00630168932387878,-0.000249533077152217,0.0059750797085857,-0.00307091268844554,-0.00816663185811007
0.00358416678994815,-0.0122491965804599,-0.000553684856831477,0.00395759222116899,0.000151550836932286,0.00522166696642196
0.00373170823444096,-0.011896215600058,-0.0016501145913012,0.00514828144097038,-0.000316858130672647,0.0046919058249147
0.00212962533860218,-0.00620366121095609,0.00496673593866693,-0.000206596728556449,-0.00103176172039302,-0.00311682007501974
-0.00176757300699987,0.0030827528131443,-0.00856004057923763,-0.0039024615889311,-0.00222277910492337,-0.000821771735202174
0.00186782127707117,-0.00854496975758504,-0.011643439015438,0.00200755898711859,-0.00343204488486618,0.00461726345543967
0.00398523679211935,-0.0123199636978847,-0.00162966542954071,0.00584852529807989,-0.000329002231418492,0.00520791676020168
0.0035614749573012,-0.00430340640274774,-0.0114430164118496,0.00220704880575753,-0.00693902417835409,-0.00717752956614353
0.00100702925671069,-0.00524958721394162,-0.00487907841837486,-0.00218509930480666,-0.00608490662069077,-0.00604958775768215
0.003481167832371,-0.00415136575741884,-0.0115319500884814,0.00166744057369604,-0.0070925861604013,-0.00705329315743654
0.00100702925671072,-0.00524958721394163,-0.00487907841837497,-0.00218509930480665,-0.00608490662069058,-0.0060495877576821
0.00349811589896597,-0.0102643726901408,-0.00114976311442032,-0.00376500807997629,-0.000117263428649296,0.00335812259035521
0.0040317002259194,-0.0124486943123039,-0.00162669851217193,0.00576063793924014,-0.000172341642300428,0.00441155564657049
0.0032433871961775,0.00406922041424694,-0.0114836179116027,-0.00820052182983251,-0.0101661584232794,-0.0125896926053602
0.00420156794215044,0.000395437329575259,-0.0109127174398275,0.00162844467876331,-0.00937749339398643,-0.00362728139252441
0.00161769242949038,-0.00384063764957841,-0.00059000918302297,0.00989945018899569,0.000311576366912697,0.00769070520210021
-0.00254934564671704,0.00401635632345936,-0.0126658937486062,-0.00456638685397772,-0.00697252945021127,-0.000595743029998308
0.00534107562767014,0.00249872547296772,-0.0108925018160897,0.00138966905766435,-0.00690776310864854,0.0033335544684724
-0.00170255321161894,0.00592542607103923,-0.0117185088454609,-0.00463402122231684,-0.00560992432006482,0.00743321421381231
0.00030632128468098,0.00299165683410331,-0.0119601865158573,0.0052674490834196,-0.0035206832684545,0.0170951012560495
4.26169656092897e-06,0.00179072061164034,-0.012341260516143,0.00530786803750053,-0.00478532383689972,0.0147953193905067
0.00270553564019195,-0.00395202037184227,-0.0143062305787648,0.00117271822162259,-0.00214454459657602,0.00448970551575682
0.00226796400710952,0.0054051324235512,0.00182772109725446,-0.000311494930864454,0.00207082700412125,0.00847155513766784
0.00393066988287484,-0.0122997582337573,-0.00163724317594912,0.00623732653221337,-0.000374198400070375,0.00455133362731303
0.00391012643312268,-0.0122795096045908,-0.0016674553699232,0.00618146904487351,-0.000138495560749101,0.00454658864967617
0.00306115121302317,-0.00144462626384348,-0.0158281598767413,0.00033250271036396,-0.00161198570112464,0.0136093419947653
-0.00280169680482074,0.00444582368089783,-0.0139523924306902,-0.00487486845877025,-0.00290523796079788,-0.00113170797664502
0.00275597896653724,-0.00868885381237805,-0.0010760295731614,0.00456530378210383,-0.000290648439181166,0.0025331163342965
-0.00157812266581964,0.00630268441427443,-0.0132102946678621,-0.00564530884330688,0.000494714228542201,0.0066562339465553
0.00221445681780254,-0.00805779586660257,-0.0010425640062392,0.00528626803031779,-0.000340195603571515,-0.00284941017843689
-0.00058634765649398,0.00363063371805552,-0.0163851794608413,-0.00312438473058661,-0.00623452888526875,-0.0158659510638909
0.00320161703379395,-0.0113755505152612,-0.00169046358173575,0.00603741205926675,-0.000378976125957359,-0.0010371067282249
-0.000859341561725935,0.00854469233402935,-0.0126666591950208,-0.00491678371560708,-0.00408668710191416,-0.0092347584346599
0.00271798699785895,0.00601972362518558,0.00220473782681724,-0.000395736530833408,0.00161820362746162,0.00961381884104481
0.00474602333596115,0.00328394856179927,-0.0146434719502456,-0.000256516466142272,-0.00395260159594848,0.000100418525934399
0.00223096735242663,0.0143419992507322,-0.0103747406042536,-0.00527677548121079,-0.00215946520025196,0.00246995651490491
0.00103928373412043,-0.00357316643460196,-0.000570121635691692,0.00957010958578697,-0.000257435995361317,0.00405113132784368
0.00597255409285716,0.00168790811425294,-0.00980227187581087,0.000259550357601919,0.000686744049067958,0.00175222390735861
0.00614832824442194,0.00148337952920327,-0.00701249374259537,0.00181123738083342,-0.00627277485421691,0.00296924017238535
0.000688415186347781,0.00658300277577963,-0.00671842761920857,-0.00411297227879644,-0.00756605860557918,-0.0060101664447926
0.00552408993783645,0.00341726016695676,-0.00675255616676345,-0.00823548808071494,-0.00628894068332347,0.00191103484920746
0.000730257066416792,0.00655813669514673,-0.00660136173357545,-0.00403124541951254,-0.00702767217667476,-0.00499128324090276
0.00557032780356372,-0.00294108888398329,0.00105093710855745,-0.00157132629121087,0.00231856887462303,0.0103164966390949
0.0055551621072065,-0.00278086756222834,0.00107720160961986,-0.00155375198625306,0.00232808472550066,0.0100472267367018
0.00108848466296255,0.00525192872684425,-0.00688333695649414,-0.00440564796772445,-0.007159091921469,-0.00796651502991336
0.0054606063520622,-0.00254032351981202,0.00112911426243776,-0.00407744211576946,0.00237360810034646,0.00963520365303104
0.00072631279756705,0.00669032392394594,-0.00655169600864347,-0.00374325550399793,-0.00709593041214035,-0.00559093903846925
0.0064565333737787,0.00240582050088815,-0.00606664607589504,2.60101709658921e-05,-0.00499032378219638,0.00345444873189024
0.00695860835116111,0.00121634732540129,-0.00618354959294531,0.0019299136413988,-0.00486857092535563,0.00438414247462347
0.00533508998421906,-0.00218501955307267,0.00127009351632855,-0.00391667219966234,0.00238588200233206,0.00988239869192562
0.00544353248421621,-0.00253415728426187,0.00111431714121745,-0.00406825561420177,0.00238284460110284,0.00958325597545183
0.00517984658367307,-0.00221039750968113,0.00111595384759875,-0.00381169829425737,0.00231208347555878,0.00920857423102757
0.00546060635206219,-0.00254032351981192,0.00112911426243779,-0.00407744211576933,0.0023736081003466,0.0096352036530311
0.00634893426121926,0.00359827975558027,-0.0056200032005372,-0.00814282303483829,-0.00460868253974681,0.00295104164199518
